Run will be saved under: ./run_outputs/run_2023-01-01_to_2023-03-31

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 39132582, isPK: False, prob: 0.000780856644269079>
saving PMC10142039 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10143161 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10135361 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
error fetching PMC10135101: 400 Bad Request
saving PMC10143874 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10141208 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10113450 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10120294 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11201070 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10106704 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10101232 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10090294 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12188251 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10083270 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10093626 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11299405 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10076747 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11492454 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10070753 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10067675 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10069443 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10069423 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9959027 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10050386 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11121054 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11858837 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11562712 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10188103 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11911540 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11899226 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12155451 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10064968 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10850432 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11517518 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10043195 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10043346 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10043246 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11578138 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10055671 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10040605 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12094827 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10070939 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11431462 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10052025 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10058973 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10057977 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10053806 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10058579 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10058671 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10057831 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10052077 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10051608 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10051286 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10054914 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10051726 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10059925 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10053229 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10056485 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10053770 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10052965 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10045298 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10046529 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10044349 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10044408 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10044067 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10044023 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10044207 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10044180 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10047454 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10097767 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11429061 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10162380 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10197200 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12133865 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11631598 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10033950 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10034131 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10033787 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10031009 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10272297 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11140841 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11863764 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11775053 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10196421 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11814085 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10027930 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10035228 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12122142 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12206586 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11412384 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12118961 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12114674 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10038042 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12178266 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10033182 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10184886 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12158835 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10101109 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10112269 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10112158 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10374488 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10097735 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11140126 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10024496 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10022826 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10264945 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10958773 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12081248 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10163090 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12055928 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10175977 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11825282 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10014156 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11363061 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10198846 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10010492 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10188378 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10112153 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11512831 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10196440 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10272309 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10867469 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12001266 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10011276 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9996297 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10005817 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10003737 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9996394 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9992188 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10008760 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11049040 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12196361 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12024664 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11725519 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10006082 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10382374 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10272305 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10088082 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11775033 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11540874 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10175358 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9986446 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10088079 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11434876 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9994762 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10272304 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11921022 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10766354 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
[WARN] IncompleteRead on attempt 1/3, retrying...
saving PMC10112176 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9985325 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10025217 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11729497 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11845724 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10112185 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10127996 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9978179 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10175306 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11687140 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9985638 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9979628 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12205000 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10085936 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11998980 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11739743 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9982780 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12185575 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9972805 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9971821 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10668987 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10136941 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9980344 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10088081 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12135060 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
[WARN] IncompleteRead on attempt 1/3, retrying...
saving PMC12138378 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9977891 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11981982 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12133543 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12127550 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10361232 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10085897 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10196416 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9964161 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9964825 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9964742 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9959124 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9950397 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9946004 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12174903 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11934197 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12009037 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10061188 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10272302 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10196439 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9965990 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9967935 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9963741 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9959113 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9964148 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9962320 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9961156 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9958704 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9963644 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9963605 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9962863 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9964951 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9960864 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9960731 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9960599 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9966583 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9954468 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9953489 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9953470 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9953224 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9951903 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9952633 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9952184 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10036418 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC11730507 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9941642 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10374821 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10458516 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10644204 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9949628 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC12097935 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC10354795 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9938521 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
saving PMC9929823 to ./run_outputs/run_2023-01-01_to_2023-03-31/fulltexts
