Run will be saved under: ./run_outputs/run_2000-07-01_to_2000

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 16649325, isPK: True, prob: 0.9999332427978516>
Paper PMC10772676 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10772676.xlsx
No tables found for PMC2014997, skipping
No tables found for PMC11957910, skipping
Paper PMC11403782 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11403782.xlsx
No tables found for PMC6517187, skipping
Paper PMC11352679 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11352679.xlsx
No tables found for PMC4428972, skipping
Paper PMC3040610 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC3040610.xlsx
Paper PMC10057459 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10057459.xlsx
Paper PMC7539314 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7539314.xlsx
No tables found for PMC11912927, skipping
No tables found for PMC9609936, skipping
No tables found for PMC11445516, skipping
Paper PMC11253705 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11253705.xlsx
No tables found for PMC8864717, skipping
No tables found for PMC11834462, skipping
Paper PMC12127635 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12127635.xlsx
Paper PMC10753914 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10753914.xlsx
Paper PMC8473955 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8473955.xlsx
No tables found for PMC10783910, skipping
No tables found for PMC4487603, skipping
No tables found for PMC4487603, skipping
Paper PMC12144538 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12144538.xlsx
No tables found for PMC4551460, skipping
Paper PMC7698100 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7698100.xlsx
Paper PMC8597799 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8597799.xlsx
No tables found for PMC3629798, skipping
No tables found for PMC90159, skipping
No tables found for PMC2751218, skipping
Paper PMC4993513 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4993513.xlsx
Paper PMC4669430 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4669430.xlsx
Paper PMC10676555 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10676555.xlsx
No tables found for PMC9445339, skipping
Paper PMC12087695 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12087695.xlsx
No tables found for PMC149016, skipping
Paper PMC10967845 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10967845.xlsx
Paper PMC12244215 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12244215.xlsx
Paper PMC12092456 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12092456.xlsx
Paper PMC6245421 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6245421.xlsx
No tables found for PMC2014402, skipping
No tables found for PMC12197389, skipping
No tables found for PMC5600042, skipping
No tables found for PMC12150280, skipping
No tables found for PMC4482106, skipping
Paper PMC9578284 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9578284.xlsx
Paper PMC11798492 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11798492.xlsx
Paper PMC10651316 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10651316.xlsx
No tables found for PMC90143, skipping
Paper PMC10741196 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10741196.xlsx
No tables found for PMC6154265, skipping
No tables found for PMC5886324, skipping
No tables found for PMC7282963, skipping
No tables found for PMC7325411, skipping
No tables found for PMC6429552, skipping
Paper PMC9760550 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9760550.xlsx
Paper PMC11702445 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11702445.xlsx
No tables found for PMC9277432, skipping
Paper PMC8709176 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8709176.xlsx
Paper PMC6648370 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6648370.xlsx
No tables found for PMC1200780, skipping
No tables found for PMC4242406, skipping
Paper PMC11001372 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11001372.xlsx
Paper PMC10560686 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10560686.xlsx
Paper PMC12083140 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12083140.xlsx
Paper PMC8578394 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8578394.xlsx
No tables found for PMC2014413, skipping
Paper PMC10097735 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10097735.xlsx
No tables found for PMC89986, skipping
Paper PMC12135038 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12135038.xlsx
No tables found for PMC9041560, skipping
No tables found for PMC2751528, skipping
Paper PMC9706284 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9706284.xlsx
No tables found for PMC12139803, skipping
Paper PMC7463851 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7463851.xlsx
No tables found for PMC8120199, skipping
No tables found for PMC1234907, skipping
Paper PMC8508114 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8508114.xlsx
Paper PMC9007608 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9007608.xlsx
Paper PMC6861918 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6861918.xlsx
No tables found for PMC2563583, skipping
Paper PMC12180593 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12180593.xlsx
Paper PMC12158835 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12158835.xlsx
Paper PMC11257179 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11257179.xlsx
Paper PMC9080576 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9080576.xlsx
Paper PMC5858273 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC5858273.xlsx
Paper PMC9095521 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9095521.xlsx
No tables found for PMC90032, skipping
Paper PMC10328238 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10328238.xlsx
No tables found for PMC90214, skipping
Paper PMC11840960 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11840960.xlsx
Paper PMC11205716 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11205716.xlsx
Paper PMC12222030 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12222030.xlsx
No tables found for PMC9992393, skipping
Paper PMC9140302 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9140302.xlsx
Paper PMC11489945 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11489945.xlsx
No tables found for PMC11179363, skipping
Paper PMC11999052 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11999052.xlsx
Paper PMC11643969 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11643969.xlsx
Paper PMC9981272 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9981272.xlsx
Paper PMC4993497 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4993497.xlsx
No tables found for PMC10267852, skipping
No tables found for PMC4799932, skipping
Paper PMC9671373 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9671373.xlsx
No tables found for PMC11024933, skipping
Paper PMC12114802 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12114802.xlsx
Paper PMC8537465 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8537465.xlsx
No tables found for PMC11319325, skipping
Paper PMC4791481 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4791481.xlsx
Paper PMC9455983 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9455983.xlsx
Paper PMC11814182 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11814182.xlsx
No tables found for PMC12104420, skipping
Paper PMC9475242 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9475242.xlsx
Paper PMC7223855 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7223855.xlsx
Paper PMC11805767 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11805767.xlsx
Paper PMC3463397 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC3463397.xlsx
Paper PMC11120828 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11120828.xlsx
Paper PMC12244458 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12244458.xlsx
No tables found for PMC3429689, skipping
No tables found for PMC3550394, skipping
Paper PMC10232512 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10232512.xlsx
Paper PMC4245174 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4245174.xlsx
No tables found for PMC2751417, skipping
No tables found for PMC89969, skipping
No tables found for PMC10672776, skipping
No tables found for PMC12164722, skipping
No tables found for PMC90012, skipping
No tables found for PMC3867701, skipping
Paper PMC11275325 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11275325.xlsx
No tables found for PMC8663503, skipping
No tables found for PMC6443089, skipping
No tables found for PMC90156, skipping
Paper PMC12084590 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12084590.xlsx
Paper PMC9942446 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9942446.xlsx
Paper PMC10694230 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10694230.xlsx
No tables found for PMC3426203, skipping
Paper PMC12185290 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12185290.xlsx
Paper PMC12049548 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12049548.xlsx
No tables found for PMC3733138, skipping
Paper PMC3556628 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC3556628.xlsx
Paper PMC9804725 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9804725.xlsx
No tables found for PMC5605177, skipping
No tables found for PMC5409120, skipping
No tables found for PMC8899638, skipping
Paper PMC11503392 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11503392.xlsx
Paper PMC8917176 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8917176.xlsx
Paper PMC5721559 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC5721559.xlsx
No tables found for PMC1739885, skipping
No tables found for PMC11860008, skipping

Extracting model information from each paper...
Progress: 0/454
Paper: PMC12177338
Traceback (most recent call last):
  File "/root/osu_internship/LLMTraining/PK_Data_Identifier/main.py", line 130, in <module>
    main()
  File "/root/osu_internship/LLMTraining/PK_Data_Identifier/main.py", line 113, in main
    modeler.run()
  File "/root/osu_internship/LLMTraining/PK_Data_Identifier/freetext_parse.py", line 267, in run
    self.process_freetext(questions_list, pmcid, last_slash)
  File "/root/osu_internship/LLMTraining/PK_Data_Identifier/freetext_parse.py", line 208, in process_freetext
    response = self.llm_client.chat.completions.create(
  File "/usr/local/lib/python3.10/dist-packages/openai/_utils/_utils.py", line 287, in wrapper
    return func(*args, **kwargs)
  File "/usr/local/lib/python3.10/dist-packages/openai/resources/chat/completions/completions.py", line 925, in create
    return self._post(
  File "/usr/local/lib/python3.10/dist-packages/openai/_base_client.py", line 1249, in post
    return cast(ResponseT, self.request(cast_to, opts, stream=stream, stream_cls=stream_cls))
  File "/usr/local/lib/python3.10/dist-packages/openai/_base_client.py", line 972, in request
    response = self._client.send(
  File "/usr/local/lib/python3.10/dist-packages/httpx/_client.py", line 914, in send
    response = self._send_handling_auth(
  File "/usr/local/lib/python3.10/dist-packages/httpx/_client.py", line 942, in _send_handling_auth
    response = self._send_handling_redirects(
  File "/usr/local/lib/python3.10/dist-packages/httpx/_client.py", line 979, in _send_handling_redirects
    response = self._send_single_request(request)
  File "/usr/local/lib/python3.10/dist-packages/httpx/_client.py", line 1014, in _send_single_request
    response = transport.handle_request(request)
  File "/usr/local/lib/python3.10/dist-packages/httpx/_transports/default.py", line 250, in handle_request
    resp = self._pool.handle_request(req)
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_sync/connection_pool.py", line 256, in handle_request
    raise exc from None
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_sync/connection_pool.py", line 236, in handle_request
    response = connection.handle_request(
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_sync/connection.py", line 103, in handle_request
    return self._connection.handle_request(request)
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_sync/http11.py", line 136, in handle_request
    raise exc
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_sync/http11.py", line 106, in handle_request
    ) = self._receive_response_headers(**kwargs)
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_sync/http11.py", line 177, in _receive_response_headers
    event = self._receive_event(timeout=timeout)
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_sync/http11.py", line 217, in _receive_event
    data = self._network_stream.read(
  File "/usr/local/lib/python3.10/dist-packages/httpcore/_backends/sync.py", line 128, in read
    return self._sock.recv(max_bytes)
  File "/usr/lib/python3.10/ssl.py", line 1288, in recv
    return self.read(buflen)
  File "/usr/lib/python3.10/ssl.py", line 1161, in read
    return self._sslobj.read(len)
KeyboardInterrupt
